date,cases,lag_1_days_cases,lag_7_days_cases,lag_14_days_cases,rolling_mean_14_days_cases,rolling_mean_28_days_cases
2020-11-30,13667916.0,13509385.0,12517891.0,11276946.0,12587539.357142856,11452038.25
2020-12-01,13866747.0,13667916.0,12692859.0,11444298.0,12760571.42857143,11609231.67857143
2020-12-02,14063763.0,13866747.0,12874110.0,11617714.0,12935289.214285715,11769816.07142857
2020-12-03,14283186.0,14063763.0,12987021.0,11809681.0,13111968.142857144,11933593.0
2020-12-04,14518320.0,14283186.0,13202223.0,12010766.0,13291079.142857144,12101155.892857144
2020-12-05,14738243.0,14518320.0,13369712.0,12188370.0,13473212.92857143,12272029.535714285
2020-12-06,14916374.0,14738243.0,13509385.0,12333605.0,13657696.42857143,12445001.857142856
2020-12-07,15112615.0,14916374.0,13667916.0,12517891.0,13843033.857142856,12620714.035714285
2020-12-08,15340114.0,15112615.0,13866747.0,12692859.0,14032123.5,12799576.75
2020-12-09,15555849.0,15340114.0,14063763.0,12874110.0,14223676.285714285,12980802.892857144
2020-12-10,15791626.0,15555849.0,14283186.0,12987021.0,14424005.214285715,13164751.892857144
2020-12-11,16028528.0,15791626.0,14518320.0,13202223.0,14625884.142857144,13350777.357142856
2020-12-12,16251284.0,16028528.0,14738243.0,13369712.0,14831710.714285715,13538941.25
2020-12-13,16441926.0,16251284.0,14916374.0,13509385.0,15041177.92857143,13728966.857142856
2020-12-14,16652287.0,16441926.0,15112615.0,13667916.0,15254347.285714285,13920943.32142857
2020-12-15,16879508.0,16652287.0,15340114.0,13866747.0,15469544.5,14115057.964285715
2020-12-16,17113651.0,16879508.0,15555849.0,14063763.0,15687393.642857144,14311341.42857143
2020-12-17,17352825.0,17113651.0,15791626.0,14283186.0,15906653.57142857,14509310.857142856
2020-12-18,17599265.0,17352825.0,16028528.0,14518320.0,16126721.07142857,14708900.107142856
2020-12-19,17804290.0,17599265.0,16251284.0,14738243.0,16345724.42857143,14909468.67857143
2020-12-20,17990459.0,17804290.0,16441926.0,14916374.0,16565301.92857143,15111499.17857143
2020-12-21,18187884.0,17990459.0,16652287.0,15112615.0,16784964.0,15313998.92857143
2020-12-22,18393674.0,18187884.0,16879508.0,15340114.0,17003075.42857143,15517599.464285715
2020-12-23,18614461.0,18393674.0,17113651.0,15555849.0,17221547.714285713,15722612.0
2020-12-24,18826056.0,18614461.0,17352825.0,15791626.0,17438292.714285713,15931148.964285715
2020-12-25,18951580.0,18826056.0,17599265.0,16028528.0,17647082.14285714,16136483.142857144
2020-12-26,19169548.0,18951580.0,17804290.0,16251284.0,17855529.57142857,16343620.142857144
2020-12-27,19305731.0,19169548.0,17990459.0,16441926.0,18060087.07142857,16550632.5
2020-12-28,19480364.0,19305731.0,18187884.0,16652287.0,18262092.57142857,16758219.92857143
2020-12-29,19687206.0,19480364.0,18393674.0,16879508.0,18462642.42857143,16966093.464285713
2020-12-30,19905955.0,19687206.0,18614461.0,17113651.0,18662092.714285713,17174743.17857143
2020-12-31,20219881.0,19905955.0,18826056.0,17352825.0,18866882.42857143,17386768.0
2021-01-01,20397401.0,20219881.0,18951580.0,17599265.0,19066749.285714287,17596735.17857143
2021-01-02,20670025.0,20397401.0,19169548.0,17804290.0,19271444.64285714,17808584.535714287
2021-01-03,20873238.0,20670025.0,19305731.0,17990459.0,19477357.42857143,18021329.67857143
2021-01-04,21059971.0,20873238.0,19480364.0,18187884.0,19682506.5,18233735.25
2021-01-05,21292113.0,21059971.0,19687206.0,18393674.0,19889537.85714286,18446306.64285714
2021-01-06,21551828.0,21292113.0,19905955.0,18614461.0,20099349.785714287,18660448.75
2021-01-07,21836891.0,21551828.0,20219881.0,18826056.0,20314409.42857143,18876351.07142857
2021-01-08,22139751.0,21836891.0,20397401.0,18951580.0,20542135.92857143,19094609.035714287
2021-01-09,22403255.0,22139751.0,20670025.0,19169548.0,20773115.0,19314322.285714287
2021-01-10,22613201.0,22403255.0,20873238.0,19305731.0,21009362.85714286,19534724.964285713
2021-01-11,22817703.0,22613201.0,21059971.0,19480364.0,21247744.214285713,19754918.39285714
2021-01-12,23040119.0,22817703.0,21292113.0,19687206.0,21487238.0,19974940.214285713
2021-01-13,23268794.0,23040119.0,21551828.0,19905955.0,21727440.785714287,20194766.75
2021-01-14,23503718.0,23268794.0,21836891.0,20219881.0,21962000.57142857,20414441.5
2021-01-15,23748054.0,23503718.0,22139751.0,20397401.0,22201332.92857143,20634041.10714286
2021-01-16,23965036.0,23748054.0,22403255.0,20670025.0,22436690.85714286,20854067.75
2021-01-17,24141201.0,23965036.0,22613201.0,20873238.0,22670116.785714287,21073737.10714286
2021-01-18,24282485.0,24141201.0,22817703.0,21059971.0,22900296.35714286,21291401.42857143
2021-01-19,24439499.0,24282485.0,23040119.0,21292113.0,23125109.64285714,21507323.75
2021-01-20,24627167.0,24439499.0,23268794.0,21551828.0,23344776.714285713,21722063.25
2021-01-21,24819194.0,24627167.0,23503718.0,21836891.0,23557798.35714286,21936103.89285714
2021-01-22,25010550.0,24819194.0,23748054.0,22139751.0,23762855.42857143,22152495.67857143
2021-01-23,25187889.0,25010550.0,23965036.0,22403255.0,23961757.85714286,22367436.42857143
2021-01-24,25327684.0,25187889.0,24141201.0,22613201.0,24155649.5,22582506.17857143
2021-01-25,25457657.0,25327684.0,24282485.0,22817703.0,24344217.64285714,22795980.92857143
2021-01-26,25608950.0,25457657.0,24439499.0,23040119.0,24527705.57142857,23007471.785714287
2021-01-27,25764115.0,25608950.0,24627167.0,23268794.0,24705942.785714287,23216691.785714287
2021-01-28,25930830.0,25764115.0,24819194.0,23503718.0,24879307.92857143,23420654.25
2021-01-29,26094129.0,25930830.0,25010550.0,23748054.0,25046884.714285713,23624108.82142857
2021-01-30,26244538.0,26094129.0,25187889.0,23965036.0,25209706.285714287,23823198.57142857
2021-01-31,26357109.0,26244538.0,25327684.0,24141201.0,25367985.42857143,24019051.10714286
2021-02-01,26482921.0,26357109.0,25457657.0,24282485.0,25525159.42857143,24212727.89285714
2021-02-02,26600311.0,26482921.0,25608950.0,24439499.0,25679503.14285714,24402306.39285714
2021-02-03,26724686.0,26600311.0,25764115.0,24627167.0,25829325.92857143,24587051.32142857
2021-02-04,26849339.0,26724686.0,25930830.0,24819194.0,25974336.285714287,24766067.32142857
2021-02-05,26979746.0,26849339.0,26094129.0,25010550.0,26114993.14285714,24938924.285714287
2021-02-06,27096026.0,26979746.0,26244538.0,25187889.0,26251288.64285714,25106523.25
2021-02-07,27185195.0,27096026.0,26357109.0,25327684.0,26383968.0,25269808.75
2021-02-08,27268357.0,27185195.0,26482921.0,25457657.0,26513303.714285713,25428760.67857143
2021-02-09,27364115.0,27268357.0,26600311.0,25608950.0,26638672.64285714,25583189.10714286
2021-02-10,27459810.0,27364115.0,26724686.0,25764115.0,26759793.714285713,25732868.25
2021-02-11,27565962.0,27459810.0,26849339.0,25930830.0,26876588.85714286,25877948.39285714
2021-02-12,27665521.0,27565962.0,26979746.0,26094129.0,26988831.14285714,26017857.92857143
2021-02-13,27755869.0,27665521.0,27096026.0,26244538.0,27096783.35714286,26153244.82142857
2021-02-14,27824059.0,27755869.0,27185195.0,26357109.0,27201565.5,26284775.464285713
2021-02-15,27880163.0,27824059.0,27268357.0,26482921.0,27301368.5,26413263.964285713
2021-02-16,27940001.0,27880163.0,27364115.0,26600311.0,27397060.64285714,26538281.89285714
2021-02-17,28009006.0,27940001.0,27459810.0,26724686.0,27488797.785714287,26659061.85714286
2021-02-18,28081256.0,28009006.0,27565962.0,26849339.0,27576791.85714286,26775564.07142857
2021-02-19,28156130.0,28081256.0,27665521.0,26979746.0,27660819.285714287,26887906.214285713
2021-02-20,28229711.0,28156130.0,27755869.0,27096026.0,27741796.785714287,26996542.714285713
2021-02-21,28284964.0,28229711.0,27824059.0,27185195.0,27820351.714285713,27102159.85714286
2021-02-22,28341020.0,28284964.0,27880163.0,27268357.0,27896970.5,27205137.10714286
2021-02-23,28414850.0,28341020.0,27940001.0,27364115.0,27972023.0,27305347.82142857
2021-02-24,28489831.0,28414850.0,28009006.0,27459810.0,28045595.92857143,27402694.82142857
2021-02-25,28566891.0,28489831.0,28081256.0,27565962.0,28117090.85714286,27496839.85714286
2021-02-26,28641814.0,28566891.0,28156130.0,27665521.0,28186826.07142857,27587828.60714286
2021-02-27,28712644.0,28641814.0,28229711.0,27755869.0,28255167.14285714,27675975.25
2021-02-28,28764300.0,28712644.0,28284964.0,27824059.0,28322327.214285713,27761946.35714286
2021-03-01,28814422.0,28764300.0,28341020.0,27880163.0,28389060.0,27845214.25
2021-03-02,28873099.0,28814422.0,28414850.0,27940001.0,28455709.85714286,27926385.25
2021-03-03,28940167.0,28873099.0,28489831.0,28009006.0,28522221.35714286,28005509.57142857
2021-03-04,29008608.0,28940167.0,28566891.0,28081256.0,28588460.785714287,28082626.32142857
2021-03-05,29075790.0,29008608.0,28641814.0,28156130.0,28654150.785714287,28157485.035714287
2021-03-06,29136553.0,29075790.0,28712644.0,28229711.0,28718925.214285713,28230361.0
2021-03-07,29178097.0,29136553.0,28764300.0,28284964.0,28782720.42857143,28301536.07142857
2021-03-08,29222845.0,29178097.0,28814422.0,28341020.0,28845707.92857143,28371339.214285713
2021-03-09,29278676.0,29222845.0,28873099.0,28414850.0,28907409.785714287,28439716.39285714
2021-03-10,29336396.0,29278676.0,28940167.0,28489831.0,28967878.714285713,28506737.32142857
2021-03-11,29398151.0,29336396.0,29008608.0,28566891.0,29027254.42857143,28572172.64285714
2021-03-12,29460425.0,29398151.0,29075790.0,28641814.0,29085726.64285714,28636276.35714286
2021-03-13,29516683.0,29460425.0,29136553.0,28712644.0,29143158.0,28699162.57142857
2021-03-14,29555249.0,29516683.0,29178097.0,28764300.0,29199654.35714286,28760990.785714287
2021-03-15,29606786.0,29555249.0,29222845.0,28814422.0,29256251.785714287,28822655.89285714
2021-03-16,29661865.0,29606786.0,29278676.0,28873099.0,29312592.214285713,28884151.035714287
2021-03-17,29721744.0,29661865.0,29336396.0,28940167.0,29368419.14285714,28945320.25
2021-03-18,29783947.0,29721744.0,29398151.0,29008608.0,29423800.5,29006130.64285714
2021-03-19,29844857.0,29783947.0,29460425.0,29075790.0,29478733.85714286,29066442.32142857
2021-03-20,29903124.0,29844857.0,29516683.0,29136553.0,29533488.92857143,29126207.07142857
2021-03-21,29938536.0,29903124.0,29555249.0,29178097.0,29587806.0,29185263.214285713
2021-03-22,29986973.0,29938536.0,29606786.0,29222845.0,29642386.57142857,29244047.25
2021-03-23,30039699.0,29986973.0,29661865.0,29278676.0,29696745.35714286,29302077.57142857
2021-03-24,30127524.0,30039699.0,29721744.0,29336396.0,29753254.5,29360566.60714286
2021-03-25,30194913.0,30127524.0,29783947.0,29398151.0,29810166.07142857,29418710.25
2021-03-26,30271057.0,30194913.0,29844857.0,29460425.0,29868068.35714286,29476897.5
2021-03-27,30334849.0,30271057.0,29903124.0,29516683.0,29926508.785714287,29534833.39285714
2021-03-28,30381221.0,30334849.0,29938536.0,29555249.0,29985506.785714287,29592580.57142857
2021-03-29,30447864.0,30381221.0,29986973.0,29606786.0,30045583.785714287,29650917.785714287
2021-03-30,30510086.0,30447864.0,30039699.0,29661865.0,30106171.0,29709381.60714286
2021-03-31,30579488.0,30510086.0,30127524.0,29721744.0,30167438.42857143,29767928.785714287
2021-04-01,30656333.0,30579488.0,30194913.0,29783947.0,30229751.714285713,29826776.10714286
2021-04-02,30730197.0,30656333.0,30271057.0,29844857.0,30292990.285714287,29885862.07142857
2021-04-03,30794706.0,30730197.0,30334849.0,29903124.0,30356674.714285713,29945081.82142857
2021-04-04,30832573.0,30794706.0,30381221.0,29938536.0,30420534.5,30004170.25
2021-04-05,30900797.0,30832573.0,30447864.0,29986973.0,30485807.64285714,30064097.10714286
2021-04-06,30964192.0,30900797.0,30510086.0,30039699.0,30551842.85714286,30124294.10714286
2021-04-07,31039931.0,30964192.0,30579488.0,30127524.0,30617014.785714287,30185134.64285714
2021-04-08,31119775.0,31039931.0,30656333.0,30194913.0,30683076.35714286,30246621.214285713
2021-04-09,31204187.0,31119775.0,30730197.0,30271057.0,30749728.5,30308898.42857143
2021-04-10,31274551.0,31204187.0,30794706.0,30334849.0,30816850.07142857,30371679.42857143
2021-04-11,31321882.0,31274551.0,30832573.0,30381221.0,30884040.14285714,30434773.464285713
2021-04-12,31385084.0,31321882.0,30900797.0,30447864.0,30950984.42857143,30498284.10714286
2021-04-13,31465797.0,31385084.0,30964192.0,30510086.0,31019249.5,30562710.25
2021-04-14,31540759.0,31465797.0,31039931.0,30579488.0,31087911.714285713,30627675.07142857
2021-04-15,31614987.0,31540759.0,31119775.0,30656333.0,31156387.0,30693069.35714286
2021-04-16,31697735.0,31614987.0,31204187.0,30730197.0,31225496.85714286,30759243.57142857
2021-04-17,31753119.0,31697735.0,31274551.0,30794706.0,31293954.92857143,30825314.82142857
2021-04-18,31796942.0,31753119.0,31321882.0,30832573.0,31362838.42857143,30891686.464285713
2021-04-19,31856777.0,31796942.0,31385084.0,30900797.0,31431122.714285713,30958465.17857143
2021-04-20,31919206.0,31856777.0,31465797.0,30964192.0,31499338.0,31025590.42857143
2021-04-21,31983896.0,31919206.0,31540759.0,31039931.0,31566764.07142857,31091889.42857143
2021-04-22,32050109.0,31983896.0,31614987.0,31119775.0,31633216.5,31158146.42857143
2021-04-23,32112759.0,32050109.0,31697735.0,31204187.0,31698114.5,31223921.5
2021-04-24,32167066.0,32112759.0,31753119.0,31274551.0,31761865.57142857,31289357.82142857
2021-04-25,32201474.0,32167066.0,31796942.0,31321882.0,31824693.57142857,31354366.85714286
2021-04-26,32244762.0,32201474.0,31856777.0,31385084.0,31886099.14285714,31418541.785714287
2021-04-27,32296819.0,32244762.0,31919206.0,31465797.0,31945457.85714286,31482353.67857143
2021-04-28,32352653.0,32296819.0,31983896.0,31540759.0,32003450.285714287,31545681.0
2021-04-29,32410332.0,32352653.0,32050109.0,31614987.0,32060260.64285714,31608323.82142857
2021-04-30,32468058.0,32410332.0,32112759.0,31697735.0,32115283.714285713,31670390.285714287
2021-05-01,32516229.0,32468058.0,32167066.0,31753119.0,32169791.57142857,31731873.25
2021-05-02,32546825.0,32516229.0,32201474.0,31796942.0,32223354.64285714,31793096.535714287
2021-05-03,32592225.0,32546825.0,32244762.0,31856777.0,32275886.64285714,31853504.67857143
2021-05-04,32634952.0,32592225.0,32296819.0,31919206.0,32327011.35714286,31913174.67857143
2021-05-05,32680747.0,32634952.0,32352653.0,31983896.0,32376786.42857143,31971775.25
2021-05-06,32726692.0,32680747.0,32410332.0,32050109.0,32425113.785714287,32029165.14285714
2021-05-07,32774857.0,32726692.0,32468058.0,32112759.0,32472406.5,32085260.5
2021-05-08,32809821.0,32774857.0,32516229.0,32167066.0,32518317.57142857,32140091.57142857
2021-05-09,32832560.0,32809821.0,32546825.0,32201474.0,32563395.14285714,32194044.35714286
2021-05-10,32865356.0,32832560.0,32592225.0,32244762.0,32607723.285714287,32246911.214285713
2021-05-11,32900636.0,32865356.0,32634952.0,32296819.0,32650853.07142857,32298155.464285713
2021-05-12,32936597.0,32900636.0,32680747.0,32352653.0,32692563.35714286,32348006.82142857
2021-05-13,32974480.0,32936597.0,32726692.0,32410332.0,32732859.64285714,32396560.14285714
2021-05-14,33016062.0,32974480.0,32774857.0,32468058.0,32772002.785714287,32443643.25
2021-05-15,33046543.0,33016062.0,32809821.0,32516229.0,32809882.35714286,32489836.964285713
2021-05-16,33064175.0,33046543.0,32832560.0,32546825.0,32846835.92857143,32535095.285714287
2021-05-17,33089706.0,33064175.0,32865356.0,32592225.0,32882370.285714287,32579128.464285713
2021-05-18,33118724.0,33089706.0,32900636.0,32634952.0,32916925.42857143,32621968.39285714
2021-05-19,33147768.0,33118724.0,32936597.0,32680747.0,32950284.07142857,32663535.25
2021-05-20,33177773.0,33147768.0,32974480.0,32726692.0,32982504.14285714,32703808.964285713
2021-05-21,33206438.0,33177773.0,33016062.0,32774857.0,33013331.35714286,32742868.92857143
2021-05-22,33227355.0,33206438.0,33046543.0,32809821.0,33043155.214285713,32780736.39285714
2021-05-23,33241143.0,33227355.0,33064175.0,32832560.0,33072339.714285713,32817867.42857143
2021-05-24,33263301.0,33241143.0,33089706.0,32865356.0,33100764.35714286,32854243.82142857
2021-05-25,33287107.0,33263301.0,33118724.0,32900636.0,33128369.42857143,32889611.25
2021-05-26,33311458.0,33287107.0,33147768.0,32936597.0,33155145.214285713,32923854.285714287
2021-05-27,33338004.0,33311458.0,33177773.0,32974480.0,33181111.214285713,32956985.42857143
2021-05-28,33359920.0,33338004.0,33206438.0,33016062.0,33205672.5,32988837.64285714
2021-05-29,33372894.0,33359920.0,33227355.0,33046543.0,33228983.285714287,33019432.82142857
2021-05-30,33380100.0,33372894.0,33241143.0,33064175.0,33251549.35714286,33049192.64285714
2021-05-31,33386450.0,33380100.0,33263301.0,33089706.0,33272745.35714286,33077557.82142857
2021-06-01,33407543.0,33386450.0,33287107.0,33118724.0,33293375.285714287,33105150.35714286
2021-06-02,33424134.0,33407543.0,33311458.0,33147768.0,33313115.714285713,33131699.89285714
2021-06-03,33442103.0,33424134.0,33338004.0,33177773.0,33331996.42857143,33157250.285714287
2021-06-04,33459616.0,33442103.0,33359920.0,33206438.0,33350080.57142857,33181705.964285713
2021-06-05,33474773.0,33459616.0,33372894.0,33227355.0,33367753.285714287,33205454.25
2021-06-06,33480669.0,33474773.0,33380100.0,33241143.0,33384862.285714287,33228601.0
2021-06-07,33494855.0,33480669.0,33386450.0,33263301.0,33401401.85714286,33251083.10714286
2021-06-08,33507654.0,33494855.0,33407543.0,33287107.0,33417155.214285713,33272762.32142857
2021-06-09,33525855.0,33507654.0,33424134.0,33311458.0,33432469.285714287,33293807.25
2021-06-10,33540372.0,33525855.0,33442103.0,33338004.0,33446924.14285714,33314017.67857143
2021-06-11,33564876.0,33540372.0,33459616.0,33359920.0,33461563.85714286,33333618.17857143
2021-06-12,33573697.0,33564876.0,33474773.0,33372894.0,33475906.92857143,33352445.10714286
2021-06-13,33578726.0,33573697.0,33480669.0,33380100.0,33490094.5,33370821.92857143
2021-06-14,33590631.0,33578726.0,33494855.0,33386450.0,33504678.85714286,33388712.10714286
2021-06-15,33601274.0,33590631.0,33507654.0,33407543.0,33518516.785714287,33405946.035714287
2021-06-16,33613028.0,33601274.0,33525855.0,33424134.0,33532009.214285713,33422562.464285713
2021-06-17,33624550.0,33613028.0,33540372.0,33442103.0,33545041.14285714,33438518.785714287
2021-06-18,33645536.0,33624550.0,33564876.0,33459616.0,33558321.14285714,33454200.85714286
2021-06-19,33654425.0,33645536.0,33573697.0,33474773.0,33571153.428571425,33469453.35714286
2021-06-20,33659354.0,33654425.0,33578726.0,33480669.0,33583916.64285714,33484389.464285713
2021-06-21,33670082.0,33659354.0,33590631.0,33494855.0,33596432.85714286,33498917.35714286
2021-06-22,33680852.0,33670082.0,33601274.0,33507654.0,33608804.14285714,33512979.67857143
2021-06-23,33693342.0,33680852.0,33613028.0,33525855.0,33620767.5,33526618.39285714
2021-06-24,33707537.0,33693342.0,33624550.0,33540372.0,33632707.85714286,33539816.0
2021-06-25,33732046.0,33707537.0,33645536.0,33564876.0,33644648.571428575,33553106.214285713
2021-06-26,33741091.0,33732046.0,33654425.0,33573697.0,33656605.28571428,33566256.10714286
2021-06-27,33745753.0,33741091.0,33659354.0,33578726.0,33668535.78571428,33579315.14285714
2021-06-28,33759518.0,33745753.0,33670082.0,33590631.0,33680599.14285714,33592639.0
2021-06-29,33767049.0,33759518.0,33680852.0,33601274.0,33692440.21428572,33605478.5
2021-06-30,33782328.0,33767049.0,33693342.0,33613028.0,33704533.071428575,33618271.14285714
2021-07-01,33797254.0,33782328.0,33707537.0,33624550.0,33716869.071428575,33630955.10714286
2021-07-02,33826850.0,33797254.0,33732046.0,33645536.0,33729820.071428575,33644070.60714286
2021-07-03,33832136.0,33826850.0,33741091.0,33654425.0,33742513.71428572,33656833.571428575
2021-07-04,33836407.0,33832136.0,33745753.0,33659354.0,33755160.35714286,33669538.5
2021-07-05,33845572.0,33836407.0,33759518.0,33670082.0,33767695.35714286,33682064.10714286
2021-07-06,33868140.0,33845572.0,33767049.0,33680852.0,33781073.071428575,33694938.60714286
2021-07-07,33888279.0,33868140.0,33782328.0,33693342.0,33794997.14285714,33707882.321428575
2021-07-08,33909163.0,33888279.0,33797254.0,33707537.0,33809399.0,33721053.428571425
2021-07-09,33956137.0,33909163.0,33826850.0,33732046.0,33825405.5,33735027.03571428
2021-07-10,33966179.0,33956137.0,33832136.0,33741091.0,33841483.21428572,33749044.25
2021-07-11,33977947.0,33966179.0,33836407.0,33745753.0,33858068.5,33763302.14285714
2021-07-12,34007608.0,33977947.0,33845572.0,33759518.0,33875789.21428572,33778194.178571425
2021-07-13,34034113.0,34007608.0,33868140.0,33767049.0,33894865.21428572,33793652.71428572
2021-07-14,34065233.0,34034113.0,33888279.0,33782328.0,33915072.71428572,33809802.89285714
2021-07-15,34097165.0,34065233.0,33909163.0,33797254.0,33936494.928571425,33826682.0
2021-07-16,34175196.0,34097165.0,33956137.0,33826850.0,33961376.78571428,33845598.428571425
2021-07-17,34189267.0,34175196.0,33966179.0,33832136.0,33986886.14285714,33864699.928571425
2021-07-18,34209651.0,34189267.0,33977947.0,33836407.0,34013546.428571425,33884353.39285714
2021-07-19,34258864.0,34209651.0,34007608.0,33845572.0,34043067.28571428,33905381.321428575
2021-07-20,34298789.0,34258864.0,34034113.0,33868140.0,34073827.928571425,33927450.5
2021-07-21,34346643.0,34298789.0,34065233.0,33888279.0,34106568.21428572,33950782.678571425
2021-07-22,34403070.0,34346643.0,34097165.0,33909163.0,34141847.28571428,33975623.14285714
2021-07-23,34523851.0,34403070.0,34175196.0,33956137.0,34182398.28571428,34003901.89285714
2021-07-24,34553246.0,34523851.0,34189267.0,33966179.0,34224331.64285714,34032907.428571425
2021-07-25,34581900.0,34553246.0,34209651.0,33977947.0,34267471.14285714,34062769.821428575
2021-07-26,34660438.0,34581900.0,34258864.0,34007608.0,34314101.85714286,34094945.53571428
2021-07-27,34725589.0,34660438.0,34298789.0,34034113.0,34363493.0,34129179.10714286
2021-07-28,34799159.0,34725589.0,34346643.0,34065233.0,34415916.28571428,34165494.5
2021-07-29,34871515.0,34799159.0,34403070.0,34097165.0,34471227.0,34203860.96428572
2021-07-30,35062671.0,34871515.0,34523851.0,34175196.0,34534618.071428575,34247997.428571425
2021-07-31,35107407.0,35062671.0,34553246.0,34189267.0,34600199.5,34293542.821428575
2021-08-01,35152821.0,35107407.0,34581900.0,34209651.0,34667568.78571428,34340557.60714286
2021-08-02,35260295.0,35152821.0,34660438.0,34258864.0,34739099.571428575,34391083.428571425
2021-08-03,35358374.0,35260295.0,34725589.0,34298789.0,34814784.21428572,34444306.071428575
2021-08-04,35460779.0,35358374.0,34799159.0,34346643.0,34894365.35714286,34500466.78571428
2021-08-05,35570383.0,35460779.0,34871515.0,34403070.0,34977744.85714286,34559796.071428575
2021-08-06,35822342.0,35570383.0,35062671.0,34523851.0,35070494.21428572,34626446.25
2021-08-07,35886269.0,35822342.0,35107407.0,34553246.0,35165710.14285714,34695020.89285714
2021-08-08,35922003.0,35886269.0,35152821.0,34581900.0,35261431.78571428,34764451.46428572
2021-08-09,36080394.0,35922003.0,35260295.0,34660438.0,35362857.21428572,34838479.53571428
2021-08-10,36198715.0,36080394.0,35358374.0,34725589.0,35468080.5,34915786.75
2021-08-11,36353209.0,36198715.0,35460779.0,34799159.0,35579084.071428575,34997500.178571425
2021-08-12,36497055.0,36353209.0,35570383.0,34871515.0,35695194.071428575,35083210.53571428
2021-08-13,36723767.0,36497055.0,35822342.0,35062671.0,35813843.78571428,35174230.928571425
2021-08-14,36798003.0,36723767.0,35886269.0,35107407.0,35934600.64285714,35267400.071428575
2021-08-15,36845902.0,36798003.0,35922003.0,35152821.0,36055535.0,35361551.89285714
2021-08-16,37039224.0,36845902.0,36080394.0,35260295.0,36182601.35714286,35460850.46428572
2021-08-17,37190454.0,37039224.0,36198715.0,35358374.0,36313464.21428572,35564124.21428572
2021-08-18,37357714.0,37190454.0,36353209.0,35460779.0,36448959.571428575,35671662.46428572
2021-08-19,37513090.0,37357714.0,36497055.0,35570383.0,36587724.35714286,35782734.60714286
2021-08-20,37752093.0,37513090.0,36723767.0,35822342.0,36725563.71428572,35898028.96428572
2021-08-21,37845682.0,37752093.0,36798003.0,35886269.0,36865521.78571428,36015615.96428572
2021-08-22,37891098.0,37845682.0,36845902.0,35922003.0,37006171.428571425,36133801.60714286
2021-08-23,38097264.0,37891098.0,37039224.0,36080394.0,37150233.571428575,36256545.39285714
2021-08-24,38252487.0,38097264.0,37190454.0,36198715.0,37296931.571428575,36382506.03571428
2021-08-25,38431642.0,38252487.0,37357714.0,36353209.0,37445391.071428575,36512237.571428575
2021-08-26,38615433.0,38431642.0,37513090.0,36497055.0,37596703.78571428,36645948.928571425
2021-08-27,38853779.0,38615433.0,37752093.0,36723767.0,37748847.5,36781345.64285714
2021-08-28,38933864.0,38853779.0,37845682.0,36798003.0,37901409.0,36918004.821428575
2021-08-29,38987094.0,38933864.0,37891098.0,36845902.0,38054351.28571428,37054943.14285714
2021-08-30,39215012.0,38987094.0,38097264.0,37039224.0,38209764.71428572,37196183.03571428
2021-08-31,39395093.0,39215012.0,38252487.0,37190454.0,38367238.928571425,37340351.571428575
2021-09-01,39585480.0,39395093.0,38431642.0,37357714.0,38526365.071428575,37487662.321428575
2021-09-02,39764660.0,39585480.0,38615433.0,37513090.0,38687191.5,37637457.928571425
2021-09-03,39999775.0,39764660.0,38853779.0,37752093.0,38847740.21428572,37786651.96428572
