date,cases,lag_1_days_cases,lag_7_days_cases,lag_14_days_cases,rolling_mean_14_days_cases,rolling_mean_28_days_cases
2021-09-04,40087145.0,39999775.0,38933864.0,37845682.0,39007844.71428572,37936683.25
2021-09-05,40151888.0,40087145.0,38987094.0,37891098.0,39169329.71428572,38087750.571428575
2021-09-06,40241925.0,40151888.0,39215012.0,38097264.0,39322519.78571428,38236376.678571425
2021-09-07,40452009.0,40241925.0,39395093.0,38252487.0,39479628.5,38388280.03571428
2021-09-08,40629633.0,40452009.0,39585480.0,38431642.0,39636627.85714286,38541009.46428572
2021-09-09,40796340.0,40629633.0,39764660.0,38615433.0,39792406.928571425,38694555.35714286
2021-09-10,41038030.0,40796340.0,39999775.0,38853779.0,39948424.85714286,38848636.178571425
2021-09-11,41128605.0,41038030.0,40087145.0,38933864.0,40105192.071428575,39003300.53571428
2021-09-12,41178225.0,41128605.0,40151888.0,38987094.0,40261701.428571425,39158026.35714286
2021-09-13,41385908.0,41178225.0,40241925.0,39215012.0,40416765.428571425,39313265.071428575
2021-09-14,41531517.0,41385908.0,40452009.0,39395093.0,40569367.14285714,39468303.03571428
2021-09-15,41704730.0,41531517.0,40629633.0,39585480.0,40720742.14285714,39623553.60714286
2021-09-16,41863382.0,41704730.0,40796340.0,39764660.0,40870650.85714286,39778921.178571425
2021-09-17,42074012.0,41863382.0,41038030.0,39999775.0,41018810.64285714,39933275.428571425
2021-09-18,42150325.0,42074012.0,41128605.0,40087145.0,41166180.64285714,40087012.678571425
2021-09-19,42196356.0,42150325.0,41178225.0,40151888.0,41312214.071428575,40240771.89285714
2021-09-20,42365737.0,42196356.0,41385908.0,40241925.0,41463914.928571425,40393217.35714286
2021-09-21,42487616.0,42365737.0,41531517.0,40452009.0,41609315.428571425,40544471.96428572
2021-09-22,42619247.0,42487616.0,41704730.0,40629633.0,41751430.71428572,40694029.28571428
2021-09-23,42748323.0,42619247.0,41863382.0,40796340.0,41890858.071428575,40841632.5
2021-09-24,42922892.0,42748323.0,42074012.0,41038030.0,42025491.071428575,40986957.96428572
2021-09-25,42984807.0,42922892.0,42150325.0,41128605.0,42158076.928571425,41131634.5
2021-09-26,43040464.0,42984807.0,42196356.0,41178225.0,42291094.0,41276397.71428572
2021-09-27,43194365.0,43040464.0,42365737.0,41385908.0,42420269.5,41418517.46428572
2021-09-28,43307575.0,43194365.0,42487616.0,41531517.0,42547130.78571428,41558248.96428572
2021-09-29,43429455.0,43307575.0,42619247.0,41704730.0,42670325.428571425,41695533.78571428
2021-09-30,43539602.0,43429455.0,42748323.0,41863382.0,42790055.428571425,41830353.14285714
2021-10-01,43694434.0,43539602.0,42922892.0,42074012.0,42905799.85714286,41962305.25
2021-10-02,43744230.0,43694434.0,42984807.0,42150325.0,43019650.21428572,42092915.428571425
2021-10-03,43790469.0,43744230.0,43040464.0,42196356.0,43133515.428571425,42222864.75
2021-10-04,43931033.0,43790469.0,43194365.0,42365737.0,43245322.28571428,42354618.60714286
2021-10-05,44026591.0,43931033.0,43307575.0,42487616.0,43355249.071428575,42482282.25
2021-10-06,44139340.0,44026591.0,43429455.0,42619247.0,43463827.14285714,42607628.928571425
2021-10-07,44240448.0,44139340.0,43539602.0,42748323.0,43570407.5,42730632.78571428
2021-10-08,44371009.0,44240448.0,43694434.0,42922892.0,43673844.428571425,42849667.75
2021-10-09,44411389.0,44371009.0,43744230.0,42984807.0,43775743.14285714,42966910.03571428
2021-10-10,44452408.0,44411389.0,43790469.0,43040464.0,43876596.28571428,43083845.14285714
2021-10-11,44545260.0,44452408.0,43931033.0,43194365.0,43973088.78571428,43196679.14285714
2021-10-12,44656257.0,44545260.0,44026591.0,43307575.0,44069423.21428572,43308277.0
2021-10-13,44764574.0,44656257.0,44139340.0,43429455.0,44164788.85714286,43417557.14285714
2021-10-14,44850758.0,44764574.0,44240448.0,43539602.0,44258442.85714286,43524249.14285714
2021-10-15,44959510.0,44850758.0,44371009.0,43694434.0,44348805.428571425,43627302.64285714
2021-10-16,45000900.0,44959510.0,44411389.0,43744230.0,44438567.571428575,43729108.89285714
2021-10-17,45034091.0,45000900.0,44452408.0,43790469.0,44527397.71428572,43830456.571428575
2021-10-18,45130721.0,45034091.0,44545260.0,43931033.0,44613089.71428572,43929206.0
2021-10-19,45213351.0,45130721.0,44656257.0,44026591.0,44697858.28571428,44026553.678571425
2021-10-20,45305584.0,45213351.0,44764574.0,44139340.0,44781161.428571425,44122494.28571428
2021-10-21,45382916.0,45305584.0,44850758.0,44240448.0,44862766.28571428,44216586.89285714
2021-10-22,45478815.0,45382916.0,44959510.0,44371009.0,44941895.28571428,44307869.85714286
2021-10-23,45513146.0,45478815.0,45000900.0,44411389.0,45020592.21428572,44398167.678571425
2021-10-24,45534117.0,45513146.0,45034091.0,44452408.0,45097857.14285714,44487226.71428572
2021-10-25,45643590.0,45534117.0,45130721.0,44545260.0,45176309.28571428,44574699.03571428
2021-10-26,45711256.0,45643590.0,45213351.0,44656257.0,45251666.35714286,44660544.78571428
2021-10-27,45813723.0,45711256.0,45305584.0,44764574.0,45326605.571428575,44745697.21428572
2021-10-28,45888281.0,45813723.0,45382916.0,44850758.0,45400714.35714286,44829578.60714286
2021-10-29,45982999.0,45888281.0,45478815.0,44959510.0,45473820.71428572,44911313.071428575
2021-10-30,46019338.0,45982999.0,45513146.0,45000900.0,45546566.28571428,44992566.928571425
2021-10-31,46053369.0,46019338.0,45534117.0,45034091.0,45619371.85714286,45073384.78571428
2021-11-01,46163209.0,46053369.0,45643590.0,45130721.0,45693121.0,45153105.35714286
2021-11-02,46233302.0,46163209.0,45711256.0,45213351.0,45765974.64285714,45231916.46428572
2021-11-03,46320017.0,46233302.0,45813723.0,45305584.0,45838434.14285714,45309797.78571428
2021-11-04,46401249.0,46320017.0,45888281.0,45382916.0,45911172.21428572,45386969.25
2021-11-05,46498339.0,46401249.0,45982999.0,45478815.0,45983995.35714286,45462945.321428575
2021-11-06,46535633.0,46498339.0,46019338.0,45513146.0,46057030.14285714,45538811.178571425
2021-11-07,46574625.0,46535633.0,46053369.0,45534117.0,46131352.14285714,45614604.64285714
2021-11-08,46681955.0,46574625.0,46163209.0,45643590.0,46205521.071428575,45690915.178571425
2021-11-09,46761953.0,46681955.0,46233302.0,45711256.0,46280570.85714286,45766118.60714286
2021-11-10,46857087.0,46761953.0,46320017.0,45813723.0,46355096.85714286,45840851.21428572
2021-11-11,46914763.0,46857087.0,46401249.0,45888281.0,46428417.0,45914565.678571425
2021-11-12,47058884.0,46914763.0,46498339.0,45982999.0,46505265.928571425,45989543.321428575
2021-11-13,47105077.0,47058884.0,46535633.0,46019338.0,46582818.71428572,46064692.5
2021-11-14,47138979.0,47105077.0,46574625.0,46053369.0,46660362.28571428,46139867.071428575
2021-11-15,47270036.0,47138979.0,46681955.0,46163209.0,46739421.35714286,46216271.178571425
2021-11-16,47358017.0,47270036.0,46761953.0,46233302.0,46819758.14285714,46292866.39285714
2021-11-17,47470423.0,47358017.0,46857087.0,46320017.0,46901930.0,46370182.071428575
2021-11-18,47579006.0,47470423.0,46914763.0,46401249.0,46986055.5,46448613.85714286
2021-11-19,47705277.0,47579006.0,47058884.0,46498339.0,47072265.35714286,46528130.35714286
2021-11-20,47752533.0,47705277.0,47105077.0,46535633.0,47159186.78571428,46608108.46428572
2021-11-21,47794062.0,47752533.0,47138979.0,46574625.0,47246289.428571425,46688820.78571428
2021-11-22,47934958.0,47794062.0,47270036.0,46681955.0,47335789.64285714,46770655.35714286
2021-11-23,48026680.0,47934958.0,47358017.0,46761953.0,47426127.28571428,46853349.071428575
2021-11-24,48138252.0,48026680.0,47470423.0,46857087.0,47517639.071428575,46936367.96428572
2021-11-25,48175309.0,48138252.0,47579006.0,46914763.0,47607678.071428575,47018047.53571428
2021-11-26,48230002.0,48175309.0,47705277.0,47058884.0,47691329.35714286,47098297.64285714
2021-11-27,48258469.0,48230002.0,47752533.0,47105077.0,47773714.5,47178266.60714286
2021-11-28,48303592.0,48258469.0,47794062.0,47138979.0,47856901.14285714,47258631.71428572
2021-11-29,48488745.0,48303592.0,47934958.0,47270036.0,47943951.78571428,47341686.571428575
2021-11-30,48606350.0,48488745.0,48026680.0,47358017.0,48033118.428571425,47426438.28571428
2021-12-01,48743353.0,48606350.0,48138252.0,47470423.0,48124042.0,47512986.0
2021-12-02,48881266.0,48743353.0,48175309.0,47579006.0,48217060.571428575,47601558.03571428
2021-12-03,49039264.0,48881266.0,48230002.0,47705277.0,48312345.35714286,47692305.35714286
2021-12-04,49107072.0,49039264.0,48258469.0,47752533.0,48409098.14285714,47784142.46428572
2021-12-05,49163634.0,49107072.0,48303592.0,47794062.0,48506924.71428572,47876607.071428575
2021-12-06,49338553.0,49163634.0,48488745.0,47934958.0,48607181.5,47971485.571428575
2021-12-07,49451022.0,49338553.0,48606350.0,48026680.0,48708920.21428572,48067523.75
2021-12-08,49600401.0,49451022.0,48743353.0,48138252.0,48813359.428571425,48165499.25
2021-12-09,49724336.0,49600401.0,48881266.0,48175309.0,48924004.21428572,48265841.14285714
2021-12-10,49881752.0,49724336.0,49039264.0,48230002.0,49041986.35714286,48366657.85714286
2021-12-11,49939494.0,49881752.0,49107072.0,48258469.0,49162059.571428575,48467887.03571428
2021-12-12,49992891.0,49939494.0,49163634.0,48303592.0,49282723.78571428,48569812.46428572
2021-12-13,50176145.0,49992891.0,49338553.0,48488745.0,49403252.35714286,48673602.071428575
2021-12-14,50289495.0,50176145.0,49451022.0,48606350.0,49523477.0,48778297.71428572
2021-12-15,50435110.0,50289495.0,49600401.0,48743353.0,49644316.78571428,48884179.39285714
2021-12-16,50577301.0,50435110.0,49724336.0,48881266.0,49765462.14285714,48991261.35714286
2021-12-17,50769810.0,50577301.0,49881752.0,49039264.0,49889072.571428575,49100708.96428572
2021-12-18,50851492.0,50769810.0,49939494.0,49107072.0,50013674.0,49211386.071428575
2021-12-19,50942411.0,50851492.0,49992891.0,49163634.0,50140729.5,49323827.10714286
2021-12-20,51183574.0,50942411.0,50176145.0,49338553.0,50272516.71428572,49439849.10714286
2021-12-21,51365848.0,51183574.0,50289495.0,49451022.0,50409290.0,49559105.10714286
2021-12-22,51613702.0,51365848.0,50435110.0,49600401.0,50553097.21428572,49683228.321428575
2021-12-23,51888091.0,51613702.0,50577301.0,49724336.0,50707651.14285714,49815827.678571425
2021-12-24,52136359.0,51888091.0,50769810.0,49881752.0,50868694.5,49955340.428571425
2021-12-25,52224674.0,52136359.0,50851492.0,49939494.0,51031921.64285714,50096990.60714286
2021-12-26,52408195.0,52224674.0,50942411.0,49992891.0,51204443.35714286,50243583.571428575
2021-12-27,52914266.0,52408195.0,51183574.0,50176145.0,51400023.428571425,50401637.89285714
2021-12-28,53286726.0,52914266.0,51365848.0,50289495.0,51614111.35714286,50568794.178571425
2021-12-29,53797747.0,53286726.0,51613702.0,50435110.0,51854299.71428572,50749308.25
2021-12-30,54395695.0,53797747.0,51888091.0,50577301.0,52127042.14285714,50946252.14285714
2021-12-31,54907738.0,54395695.0,52136359.0,50769810.0,52422608.428571425,51155840.5
2022-01-01,55099969.0,54907738.0,52224674.0,50851492.0,52726071.071428575,51369872.53571428
2022-01-02,55396212.0,55099969.0,52408195.0,50942411.0,53044199.71428572,51592464.60714286
2022-01-03,56438999.0,55396212.0,52914266.0,51183574.0,53419587.21428572,51846051.96428572
2022-01-04,57267809.0,56438999.0,53286726.0,51365848.0,53841155.85714286,52125222.928571425
2022-01-05,57943588.0,57267809.0,53797747.0,51613702.0,54293290.571428575,52423193.89285714
2022-01-06,58788193.0,57943588.0,54395695.0,51888091.0,54786155.0,52746903.071428575
2022-01-07,59667187.0,58788193.0,54907738.0,52136359.0,55324071.28571428,53096382.89285714
2022-01-08,60075862.0,59667187.0,55099969.0,52224674.0,55884870.428571425,53458396.03571428
2022-01-09,60569276.0,60075862.0,55396212.0,52408195.0,56467804.78571428,53836124.071428575
2022-01-10,61923784.0,60569276.0,56438999.0,52914266.0,57111341.78571428,54255682.60714286
2022-01-11,62710005.0,61923784.0,57267809.0,53286726.0,57784433.14285714,54699272.25
2022-01-12,63563873.0,62710005.0,57943588.0,53797747.0,58482013.571428575,55168156.64285714
2022-01-13,64429169.0,63563873.0,58788193.0,54395695.0,59198690.28571428,55662866.21428572
2022-01-14,65308319.0,64429169.0,59667187.0,54907738.0,59941588.928571425,56182098.678571425
2022-01-15,65724621.0,65308319.0,60075862.0,55099969.0,60700492.64285714,56713281.85714286
2022-01-16,66210719.0,65724621.0,60569276.0,55396212.0,61472957.428571425,57258578.571428575
2022-01-17,66870965.0,66210719.0,61923784.0,56438999.0,62218097.85714286,57818842.53571428
2022-01-18,68003833.0,66870965.0,62710005.0,57267809.0,62984956.71428572,58413056.28571428
2022-01-19,68913678.0,68003833.0,63563873.0,57943588.0,63768534.571428575,59030912.571428575
2022-01-20,69644560.0,68913678.0,64429169.0,58788193.0,64543989.35714286,59665072.178571425
2022-01-21,70450301.0,69644560.0,65308319.0,59667187.0,65314211.78571428,60319141.53571428
2022-01-22,70760261.0,70450301.0,65724621.0,60075862.0,66077383.14285714,60981126.78571428
2022-01-23,71131181.0,70760261.0,66210719.0,60569276.0,66831804.928571425,61649804.85714286
2022-01-24,72039933.0,71131181.0,66870965.0,61923784.0,67554387.0,62332864.39285714
2022-01-25,72532192.0,72039933.0,68003833.0,62710005.0,68255971.78571428,63020202.46428572
2022-01-26,73209293.0,72532192.0,68913678.0,63563873.0,68944930.35714285,63713471.96428572
2022-01-27,73712581.0,73209293.0,69644560.0,64429169.0,69608031.21428572,64403360.75
2022-01-28,74325227.0,73712581.0,70450301.0,65308319.0,70252096.07142857,65096842.5
2022-01-29,74507900.0,74325227.0,70760261.0,65724621.0,70879473.14285715,65789982.89285714
2022-01-30,74708911.0,74507900.0,71131181.0,66210719.0,71486486.85714285,66479722.14285714
2022-01-31,75244223.0,74708911.0,72039933.0,66870965.0,72084576.71428572,67151337.28571428
2022-02-01,75570659.0,75244223.0,72532192.0,68003833.0,72625064.28571428,67805010.5
2022-02-02,75897756.0,75570659.0,73209293.0,68913678.0,73123927.0,68446230.78571428
2022-02-03,76171380.0,75897756.0,73712581.0,69644560.0,73590128.42857143,69067058.89285715
2022-02-04,76526119.0,76171380.0,74325227.0,70450301.0,74024115.42857143,69669163.60714285
2022-02-05,76614539.0,76526119.0,74507900.0,70760261.0,74442278.14285715,70259830.64285715
2022-02-06,76699561.0,76614539.0,74708911.0,71131181.0,74840019.57142857,70835912.25
2022-02-07,77042151.0,76699561.0,75244223.0,72039933.0,75197320.85714285,71375853.92857143
2022-02-08,77255967.0,77042151.0,75570659.0,72532192.0,75534733.35714285,71895352.57142857
2022-02-09,77443119.0,77255967.0,75897756.0,73209293.0,75837149.5,72391039.92857143
2022-02-10,77613484.0,77443119.0,76171380.0,73712581.0,76115785.42857143,72861908.32142857
2022-02-11,77821654.0,77613484.0,76526119.0,74325227.0,76365530.21428572,73308813.14285715
2022-02-12,77874448.0,77821654.0,76614539.0,74507900.0,76605997.92857143,73742735.53571428
2022-02-13,77933644.0,77874448.0,76699561.0,74708911.0,76836336.0,74161411.42857143
2022-02-14,78100844.0,77933644.0,77042151.0,75244223.0,77040380.35714285,74562478.53571428
2022-02-15,78211227.0,78100844.0,77255967.0,75570659.0,77228992.35714285,74927028.32142857
2022-02-16,78325034.0,78211227.0,77443119.0,75897756.0,77402369.35714285,75263148.17857143
2022-02-17,78426302.0,78325034.0,77613484.0,76171380.0,77563435.21428572,75576781.82142857
2022-02-18,78570189.0,78426302.0,77821654.0,76526119.0,77709440.21428572,75866777.82142857
2022-02-19,78602347.0,78570189.0,77874448.0,76614539.0,77851426.5,76146852.32142857
2022-02-20,78625889.0,78602347.0,77933644.0,76699561.0,77989021.35714285,76414520.46428572
2022-02-21,78705534.0,78625889.0,78100844.0,77042151.0,78107834.42857143,76652577.64285715
2022-02-22,78794717.0,78705534.0,78211227.0,77255967.0,78217745.14285715,76876239.25
2022-02-23,78878763.0,78794717.0,78325034.0,77443119.0,78320291.14285715,77078720.32142857
2022-02-24,78945291.0,78878763.0,78426302.0,77613484.0,78415420.21428572,77265602.82142857
2022-02-25,79018933.0,78945291.0,78570189.0,77821654.0,78500940.14285715,77433235.17857143
2022-02-26,79066775.0,79018933.0,78602347.0,77874448.0,78586106.35714285,77596052.14285715
2022-02-27,79085308.0,79066775.0,78625889.0,77933644.0,78668368.07142857,77752352.03571428
2022-02-28,79182072.0,79085308.0,78705534.0,78100844.0,78745598.64285715,77892989.5
2022-03-01,79228526.0,79182072.0,78794717.0,78211227.0,78818262.85714285,78023627.60714285
2022-03-02,79281550.0,79228526.0,78878763.0,78325034.0,78886585.42857143,78144477.39285715
2022-03-03,79330037.0,79281550.0,78945291.0,78426302.0,78951137.92857143,78257286.57142857
2022-03-04,79388536.0,79330037.0,79018933.0,78570189.0,79009591.28571428,78359515.75
2022-03-05,79403803.0,79388536.0,79066775.0,78602347.0,79066838.14285715,78459132.32142857
2022-03-06,79416427.0,79403803.0,79085308.0,78625889.0,79123305.14285715,78556163.25
2022-03-07,79469905.0,79416427.0,79182072.0,78705534.0,79177903.07142857,78642868.75
2022-03-08,79499241.0,79469905.0,79228526.0,78794717.0,79228226.21428572,78722985.67857143
2022-03-09,79536136.0,79499241.0,79281550.0,78878763.0,79275181.42857143,78797736.28571428
2022-03-10,79581803.0,79536136.0,79330037.0,78945291.0,79320646.57142857,78868033.39285715
2022-03-11,79630563.0,79581803.0,79388536.0,79018933.0,79364334.42857143,78932637.28571428
2022-03-12,79641081.0,79630563.0,79403803.0,79066775.0,79405356.28571428,78995731.32142857
2022-03-13,79652389.0,79641081.0,79416427.0,79085308.0,79445862.07142857,79057115.07142857
2022-03-14,79686659.0,79652389.0,79469905.0,79182072.0,79481904.0,79113751.32142857
2022-03-15,79710172.0,79686659.0,79499241.0,79228526.0,79516307.28571428,79167285.07142857
2022-03-16,79761407.0,79710172.0,79536136.0,79281550.0,79550582.78571428,79218584.10714285
2022-03-17,79813432.0,79761407.0,79581803.0,79330037.0,79585111.0,79268124.46428572
2022-03-18,79845064.0,79813432.0,79630563.0,79388536.0,79617720.14285715,79313655.71428572
2022-03-19,79856186.0,79845064.0,79641081.0,79403803.0,79650033.21428572,79358435.67857143
2022-03-20,79867851.0,79856186.0,79652389.0,79416427.0,79682277.78571428,79402791.46428572
2022-03-21,79908896.0,79867851.0,79686659.0,79469905.0,79713634.28571428,79445768.67857143
2022-03-22,79930125.0,79908896.0,79710172.0,79499241.0,79744411.71428572,79486318.96428572
2022-03-23,79970024.0,79930125.0,79761407.0,79536136.0,79775403.71428572,79525292.57142857
2022-03-24,80012075.0,79970024.0,79813432.0,79581803.0,79806137.42857143,79563392.0
2022-03-25,80056490.0,80012075.0,79845064.0,79630563.0,79836560.78571428,79600447.60714285
2022-03-26,80066185.0,80056490.0,79856186.0,79641081.0,79866925.35714285,79636140.82142857
2022-03-27,80078221.0,80066185.0,79867851.0,79652389.0,79897341.92857143,79671602.0
2022-03-28,80115933.0,80078221.0,79908896.0,79686659.0,79928004.35714285,79704954.17857143
2022-03-29,80138992.0,80115933.0,79930125.0,79710172.0,79958634.35714285,79737470.82142857
2022-03-30,80177109.0,80138992.0,79970024.0,79761407.0,79988327.35714285,79769455.07142857
2022-03-31,80221659.0,80177109.0,80012075.0,79813432.0,80017486.42857143,79801298.71428572
2022-04-01,80252822.0,80221659.0,80056490.0,79845064.0,80046612.0,79832166.07142857
2022-04-02,80264902.0,80252822.0,80066185.0,79856186.0,80075806.0,79862919.60714285
2022-04-03,80269916.0,80264902.0,80078221.0,79867851.0,80104524.92857143,79893401.35714285
2022-04-04,80308034.0,80269916.0,80115933.0,79908896.0,80133034.78571428,79923334.53571428
2022-04-05,80333004.0,80308034.0,80138992.0,79930125.0,80161811.85714285,79953111.78571428
2022-04-06,80372934.0,80333004.0,80177109.0,79970024.0,80190591.14285715,79982997.42857143
2022-04-07,80422607.0,80372934.0,80221659.0,80012075.0,80219914.85714285,80013026.14285715
2022-04-08,80495785.0,80422607.0,80252822.0,80056490.0,80251293.07142857,80043926.92857143
2022-04-09,80508841.0,80495785.0,80264902.0,80066185.0,80282911.35714285,80074918.35714285
2022-04-10,80518648.0,80508841.0,80269916.0,80078221.0,80314370.42857143,80105856.17857143
2022-04-11,80556762.0,80518648.0,80308034.0,80115933.0,80345858.21428572,80136931.28571428
2022-04-12,80591984.0,80556762.0,80333004.0,80138992.0,80378214.78571428,80168424.57142857
2022-04-13,80642046.0,80591984.0,80372934.0,80177109.0,80411424.57142857,80199875.96428572
2022-04-14,80695905.0,80642046.0,80422607.0,80221659.0,80445299.28571428,80231392.85714285
2022-04-15,80730374.0,80695905.0,80495785.0,80252822.0,80479410.14285715,80263011.07142857
2022-04-16,80743193.0,80730374.0,80508841.0,80264902.0,80513573.78571428,80294689.89285715
2022-04-17,80751116.0,80743193.0,80518648.0,80269916.0,80547945.21428572,80326235.07142857
2022-04-18,80810667.0,80751116.0,80556762.0,80308034.0,80583847.57142857,80358441.17857143
2022-04-19,80849167.0,80810667.0,80591984.0,80333004.0,80620716.35714285,80391264.10714285
2022-04-20,80916941.0,80849167.0,80642046.0,80372934.0,80659574.0,80425082.57142857
2022-04-21,80977423.0,80916941.0,80695905.0,80422607.0,80699203.71428572,80459559.28571428
2022-04-22,81065998.0,80977423.0,80730374.0,80495785.0,80739933.21428572,80495613.14285715
2022-04-23,81086701.0,81065998.0,80743193.0,80508841.0,80781208.92857143,80532060.14285715
2022-04-24,81100684.0,81086701.0,80751116.0,80518648.0,80822782.92857143,80568576.67857143
2022-04-25,81168488.0,81100684.0,80810667.0,80556762.0,80866477.64285715,80606167.92857143
2022-04-26,81213378.0,81168488.0,80849167.0,80591984.0,80910862.92857143,80644538.85714285
2022-04-27,81303190.0,81213378.0,80916941.0,80642046.0,80958087.5,80684756.03571428
2022-04-28,81380164.0,81303190.0,80977423.0,80695905.0,81006963.14285715,80726131.21428572
2022-04-29,81441418.0,81380164.0,81065998.0,80730374.0,81057752.0,80768581.07142857
2022-04-30,81466515.0,81441418.0,81086701.0,80743193.0,81109417.85714285,80811495.82142857
2022-05-01,81483878.0,81466515.0,81100684.0,80751116.0,81161758.0,80854851.60714285
2022-05-02,81577751.0,81483878.0,81168488.0,80810667.0,81216549.71428572,80900198.64285715
2022-05-03,81627417.0,81577751.0,81213378.0,80849167.0,81272139.0,80946427.67857143
2022-05-04,81739767.0,81627417.0,81303190.0,80916941.0,81330912.28571428,80995243.14285715
2022-05-05,81827980.0,81739767.0,81380164.0,80977423.0,81391666.35714285,81045435.03571428
2022-05-06,81957032.0,81827980.0,81441418.0,81065998.0,81455311.64285715,81097622.42857143
2022-05-07,81986083.0,81957032.0,81466515.0,81086701.0,81519553.21428572,81150381.07142857
2022-05-08,81992696.0,81986083.0,81483878.0,81100684.0,81583268.35714285,81203025.64285715
2022-05-09,82121875.0,81992696.0,81577751.0,81168488.0,81651367.42857143,81258922.53571428
2022-05-10,82192395.0,82121875.0,81627417.0,81213378.0,81721297.21428572,81316080.07142857
2022-05-11,82353418.0,82192395.0,81739767.0,81303190.0,81796313.5,81377200.5
2022-05-12,82458758.0,82353418.0,81827980.0,81380164.0,81873355.92857143,81440159.53571428
2022-05-13,82546019.0,82458758.0,81957032.0,81441418.0,81952256.0,81505004.0
2022-05-14,82564507.0,82546019.0,81986083.0,81466515.0,82030684.0,81570050.92857143
2022-05-15,82597636.0,82564507.0,81992696.0,81483878.0,82110238.14285715,81635998.07142857
2022-05-16,82774560.0,82597636.0,82121875.0,81577751.0,82195724.5,81706137.10714285
2022-05-17,82859886.0,82774560.0,82192395.0,81627417.0,82283758.0,81777948.5
2022-05-18,83063720.0,82859886.0,82353418.0,81739767.0,82378326.07142857,81854619.17857143
2022-05-19,83199269.0,83063720.0,82458758.0,81827980.0,82476275.28571428,81933970.82142857
2022-05-20,83348050.0,83199269.0,82546019.0,81957032.0,82575633.71428572,82015472.67857143
2022-05-21,83376204.0,83348050.0,82564507.0,81986083.0,82674928.07142857,82097240.64285715
2022-05-22,83397052.0,83376204.0,82597636.0,81992696.0,82775239.21428572,82179253.78571428
2022-05-23,83538581.0,83397052.0,82774560.0,82121875.0,82876432.5,82263899.96428572
2022-05-24,83622443.0,83538581.0,82859886.0,82192395.0,82978578.78571428,82349938.0
2022-05-25,83833181.0,83622443.0,83063720.0,82353418.0,83084276.14285715,82440294.82142857
2022-05-26,83968711.0,83833181.0,83199269.0,82458758.0,83192129.92857143,82532742.92857143
2022-05-27,84076542.0,83968711.0,83348050.0,82546019.0,83301453.0,82626854.5
2022-05-28,84090814.0,84076542.0,83376204.0,82564507.0,83410474.92857143,82720579.46428572
2022-05-29,84097941.0,84090814.0,83397052.0,82597636.0,83517639.57142857,82813938.85714285
2022-05-30,84160453.0,84097941.0,83538581.0,82774560.0,83616631.92857143,82906178.21428572
2022-05-31,84327623.0,84160453.0,83622443.0,82859886.0,83721470.28571428,83002614.14285715
2022-06-01,84556346.0,84327623.0,83833181.0,83063720.0,83828086.42857143,83103206.25
2022-06-02,84678666.0,84556346.0,83968711.0,83199269.0,83933757.64285715,83205016.46428572
2022-06-03,84835652.0,84678666.0,84076542.0,83348050.0,84040014.92857143,83307824.32142857
2022-06-04,84863797.0,84835652.0,84090814.0,83376204.0,84146271.57142857,83410599.82142857
2022-06-05,84880180.0,84863797.0,84097941.0,83397052.0,84252209.28571428,83513724.25
2022-06-06,85040000.0,84880180.0,84160453.0,83538581.0,84359453.5,83617943.0
2022-06-07,85126635.0,85040000.0,84327623.0,83622443.0,84466895.78571428,83722737.28571428
2022-06-08,85325235.0,85126635.0,84556346.0,83833181.0,84573471.07142857,83828873.60714285
